item_type,file,key_a,key_b,label,origin,source_db,source_ref,pmid,doi,nct_id,chembl_id,mesh_id,drugbank_id,source_url,source_title,source_journal_year,retrieved_on,query_used,evidence_level,verdict,verification,ref_url,note
drug_disease_label,associations/Kdataset.csv,206(DB00398),483(D006528),"DB00398 → Carcinoma, Hepatocellular",data-v3 (擴充),—(文獻/指引),Cancers (Basel) 2020 (Sorafenib for Unresectable HCC in Dogs),32443457,,,,D006528,DB00398,https://pmc.ncbi.nlm.nih.gov/articles/PMC7281367/,,Cancers (Basel) 2020 (Sorafenib for Unresectable HCC in Dogs),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,prospective_trial,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/32443457/,"[Evidence欄:PMID:32443457] In dogs with unresectable hepatocellular carcinoma, sorafenib (n=7) gave median time to progression of 363 days vs 27 days for metronomic chemo, with  | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,220(DB01045),487(D009165),"DB01045 → Mycobacterium Infections, Nontuberculous",data-v3 (擴充),—(文獻/指引),JFMS feline mycobacterial infections review (Gunn-Moore),,,,,D009165,DB01045,https://www.sciencedirect.com/science/article/abs/pii/S1090023314000689,,JFMS feline mycobacterial infections review (Gunn-Moore),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,review,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://www.sciencedirect.com/science/article/abs/pii/S1090023314000689,[Evidence欄:JFMS feline mycobacterial in] Core component of the recommended feline mycobacteriosis regimen (rifampicin + clarithromycin/azithromycin + fluoroquinolone); rifampicin 10-15 mg/kg/ | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,243(DB00331),454(D064726),metformin → Triple Negative Breast Neoplasms,data-v2 (TNBC),ChEMBL drug_indication (mesh_id=D064726),ClinicalTrials.gov NCT01042379,,,NCT01042379,CHEMBL1431,D064726,DB00331,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1431/,I-SPY TRIAL: Neoadjuvant and Personalized Adaptive Novel Agents to Treat Breast Cancer,,2026-07-22,GET ebi.ac.uk/chembl/api/data/drug_indication?mesh_id=D064726 | GET clinicaltrials.gov/api/v2/studies?query.cond=triple+negative+breast+cancer&query.intr=metformin,clinical_phase_2,SUPPORTED,PubChem PUG REST (ID) + ClinicalTrials.gov API v2 (交叉驗),https://clinicaltrials.gov/study/NCT01042379,[Evidence欄:ChEMBL-p2|NCT01042379] ChEMBL max_phase 2;CT.gov 6 個試驗
drug_disease_label,associations/Kdataset.csv,247(DB00853),494(D008545),temozolomide → Melanoma,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,25382434,10.1111/vco.12122,,,D008545,DB00853,https://pubmed.ncbi.nlm.nih.gov/25382434/,Efficacy and side effects of radiation therapy in comparison with radiation therapy and temozolomide in the treatment of measurable canine malignant melanoma,Vet Comp Oncol 2016,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),prospective_trial,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/25382434/,"[Evidence欄:重定位黑色素瘤] Bi-institutional trial, 15 dogs RT-only vs 12 dogs RT+temozolomide; response rates similar but time to progression significantly longer with temozolom | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,247(DB00853),459(D001932),temozolomide → Brain Neoplasms,data-v3 (擴充),—(文獻/指引),"Vet Sciences 2022 retrospective, canine intracranial glioma",,,,,D001932,DB00853,https://pmc.ncbi.nlm.nih.gov/articles/PMC9414206/,,"Vet Sciences 2022 retrospective, canine intracranial glioma",2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,case_series,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pmc.ncbi.nlm.nih.gov/articles/PMC9414206/,[Evidence欄:Vet Sciences 2022 retrospect] Adjuvant temozolomide after surgical debulking was well tolerated in dogs with histologically confirmed intracranial glioma (MST 240 days); an accepte | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,25(DB00091),476(D000744),"cyclosporine → Anemia, Hemolytic, Autoimmune",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,30847984,10.1111/jvim.15463,,,D000744,DB00091,https://pubmed.ncbi.nlm.nih.gov/30847984/,ACVIM consensus statement on the treatment of immune-mediated hemolytic anemia in dogs,J Vet Intern Med 2019,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/30847984/,[Evidence欄:標準IMHA] ACVIM consensus lists cyclosporine among the reasonable second-agent choices (5-10 mg/kg PO q12h) alongside glucocorticoids. | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,25(DB00091),457(D003876),"cyclosporine → Dermatitis, Atopic",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,26276051,10.1186/s12917-015-0514-6,,,D003876,DB00091,https://pmc.ncbi.nlm.nih.gov/articles/PMC4537558/,Treatment of canine atopic dermatitis: 2015 updated guidelines from the International Committee on Allergic Diseases of Animals (ICADA),BMC Vet Res 2015,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/26276051/,"[Evidence欄:標準異位皮膚炎] ICADA guidelines recommend oral ciclosporin 5 mg/kg q24h for chronic canine AD; also FDA-approved as Atopica, with supporting placebo-controlled RCTs. | 橋接:EQUIVALENT"
drug_disease_label,associations/Kdataset.csv,25(DB00091),471(D010392),cyclosporine → Pemphigus,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,35448651,10.3390/vetsci9040153,,,D010392,DB00091,https://pmc.ncbi.nlm.nih.gov/articles/PMC9029188/,A Retrospective Evaluation of the Steroid-Sparing Effect of Oral Modified Ciclosporin for Treatment of Canine Pemphigus Foliaceus,Vet Sci 2022,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),case_series,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/35448651/,[Evidence欄:標準天疱瘡] Recognised glucocorticoid-sparing adjuvant for pemphigus foliaceus: 9/11 dogs reached complete remission on ciclosporin + glucocorticoids and 5/9 disc | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,25(DB00091),461(D001172),"cyclosporine → Arthritis, Rheumatoid",data-v3 (擴充),—(文獻/指引),JAVMA 2016 (Rhoades et al),,,,,D001172,DB00091,https://avmajournals.avma.org/view/journals/javma/248/4/javma.248.4.395.xml,,JAVMA 2016 (Rhoades et al),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,RCT,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://avmajournals.avma.org/view/journals/javma/248/4/javma.248.4.395.xml,"[Evidence欄:JAVMA 2016 (Rhoades et al)] Randomized trial in dogs with primary immune-mediated (rheumatoid-type) polyarthritis: cyclosporine 5 mg/kg PO q12h achieved 70% treatment success, co | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,25(DB00091),501(D019693),"cyclosporine → Hepatitis, Autoimmune",data-v3 (擴充),—(文獻/指引),"ACVIM consensus, JVIM 2019",30844094,,,,D019693,DB00091,https://pubmed.ncbi.nlm.nih.gov/30844094/,,"ACVIM consensus, JVIM 2019",2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,guideline,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/30844094/,"[Evidence欄:PMID:30844094] The ACVIM consensus lists cyclosporine as an immunosuppressive option for canine immune-mediated chronic hepatitis, used steroid-sparing or as single- | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,265(DB00582),477(D001228),voriconazole → Aspergillosis,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,31841098,10.2460/javma.256.1.111,,,D001228,DB00582,https://pubmed.ncbi.nlm.nih.gov/31841098/,Oral administration of voriconazole with surgical fungal plaque debridement for the treatment of sinonasal aspergillosis with cribriform plate lysis in three dogs,J Am Vet Med Assoc 2020,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),case_series,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/31841098/,"[Evidence欄:標準] Only a 3-dog case series; voriconazole is a salvage/second-line option (notably for cribriform lysis), not standard of care, and is poorly tolerated i | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,265(DB00582),491(D006660),voriconazole → Histoplasmosis,data-v3 (擴充),—(文獻/指引),Easterwood et al 2023 JAVMA,37524351,,,,D006660,DB00582,https://avmajournals.avma.org/view/journals/javma/261/11/javma.23.05.0276.xml,,Easterwood et al 2023 JAVMA,2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,case_series,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/37524351/,[Evidence欄:PMID:37524351] Oral voriconazole in 6 cats with histoplasmosis produced remission in all 6 with only mild side effects. | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,266(DB00542),481(D006333),benazepril → Heart Failure,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,34028078,10.1111/jvim.16155,,,D006333,DB00542,https://pmc.ncbi.nlm.nih.gov/articles/PMC8295662/,Clinical efficacy of a benazepril and spironolactone combination in dogs with congestive heart failure due to myxomatous mitral valve disease: The BEnazepril Spironolactone STudy (BESST),J Vet Intern Med 2021,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),RCT,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/34028078/,[Evidence欄:標準] Benazepril was the backbone ACE-inhibitor therapy in both arms of this 569-dog RCT; 2019 ACVIM guidelines (PMID 30974015) name benazepril as an ACEI o | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,266(DB00542),455(D006973),benazepril → Hypertension,data-v3 (擴充),—(文獻/指引),"ACVIM consensus statement 2018 (Acierno et al., JVIM)",30353952,,,,D006973,DB00542,https://pmc.ncbi.nlm.nih.gov/articles/PMC6271319/,,"ACVIM consensus statement 2018 (Acierno et al., JVIM)",2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,guideline,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/30353952/,[Evidence欄:PMID:30353952] The ACVIM consensus recommends an ACE inhibitor (benazepril 0.5-2.0 mg/kg PO q12h) as the initial antihypertensive drug of choice in hypertensive dogs | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,27(DB00681),486(D003453),amphotericin → Cryptococcosis,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,8660225,10.1111/j.1751-0813.1996.tb10003.x,,,D003453,DB00681,https://pubmed.ncbi.nlm.nih.gov/8660225/,Combination chemotherapy of canine and feline cryptococcosis using subcutaneously administered amphotericin B,Aust Vet J 1996,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),case_series,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/8660225/,"[Evidence欄:標準隱球菌] Standard for severe/CNS/disseminated cryptococcosis, typically combined with an azole; azole monotherapy suffices for milder disease. | 橋接:EQUIVALENT"
drug_disease_label,associations/Kdataset.csv,27(DB00681),491(D006660),amphotericin → Histoplasmosis,data-v3 (擴充),—(文獻/指引),MiraVista Treatment of Histoplasmosis in Dogs and Cats; ABCD guideline,,,,,D006660,DB00681,https://miravistavets.com/fungal-diseases/histoplasma/review-treatment-of-histoplasmosis/,,MiraVista Treatment of Histoplasmosis in Dogs and Cats; ABCD guideline,2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,review,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://miravistavets.com/fungal-diseases/histoplasma/review-treatment-of-histoplasmosis/,[Evidence欄:MiraVista Treatment of Histo] Amphotericin B (alone or with an azole) is the recommended induction therapy for severe/disseminated histoplasmosis in dogs and cats per veterinary tr | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,286(DB00715),475(D001008),DB00715 → Anxiety Disorders,data-v3 (擴充),—(文獻/指引),JAVMA 2021 (separation anxiety review),,,,,D001008,DB00715,https://avmajournals.avma.org/view/journals/javma/259/10/javma.20.10.0602.xml,,JAVMA 2021 (separation anxiety review),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,review,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://avmajournals.avma.org/view/journals/javma/259/10/javma.20.10.0602.xml,"[Evidence欄:JAVMA 2021 (separation anxie] SSRI used for canine generalized anxiety and anxiety-related behaviors (noise fear, self-mutilation) at 1-2 mg/kg q24h. | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,287(DB09074),454(D064726),DB09074 → Triple Negative Breast Neoplasms,data-v2 (TNBC),ChEMBL drug_indication (mesh_id=D064726),ClinicalTrials.gov NCT02419495,,,NCT02419495,CHEMBL521686,D064726,DB09074,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL521686/,Phase IB Study to Evaluate the Safety of Selinexor (KPT-330) in Combination With Multiple ,,2026-07-22,GET ebi.ac.uk/chembl/api/data/drug_indication?mesh_id=D064726 | GET clinicaltrials.gov/api/v2/studies?query.cond=triple+negative+breast+cancer&query.intr=olaparib,clinical_phase_2,SUPPORTED,PubChem PUG REST (ID) + ClinicalTrials.gov API v2 (交叉驗),https://clinicaltrials.gov/study/NCT02419495,[Evidence欄:ChEMBL-p2|NCT02419495] ChEMBL max_phase 2;CT.gov 48 個試驗
drug_disease_label,associations/Kdataset.csv,293(DB00814),460(D010003),meloxicam → Osteoarthritis,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,15515983,10.2460/javma.2004.225.1056,,,D010003,DB00814,https://pubmed.ncbi.nlm.nih.gov/15515983/,Effects of meloxicam on severity of lameness and other clinical signs of osteoarthritis in dogs,J Am Vet Med Assoc 2004,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),RCT,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/15515983/,[Evidence欄:標準關節炎] Randomized placebo-controlled multicenter trial (217 dogs); meloxicam is a licensed first-line NSAID for canine OA. | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,295(DB00373),467(D005902),"timolol → Glaucoma, Open-Angle",data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,16771760,10.1111/j.1463-5224.2006.00469.x,,,D005902,DB00373,https://pubmed.ncbi.nlm.nih.gov/16771760/,"Comparison of the effects of topical administration of a fixed combination of dorzolamide-timolol to monotherapy with timolol or dorzolamide on IOP, pupil size, and heart rate in glaucomatous dogs",Vet Ophthalmol 2006,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),prospective_trial,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/16771760/,[Evidence欄:標準] Same Beagle primary open-angle glaucoma trial; timolol is standard in canine glaucoma mainly as the fixed dorzolamide-timolol combination — timolol mo | 橋接:ANALOGOUS
drug_disease_label,associations/Kdataset.csv,31(DB01167),477(D001228),itraconazole → Aspergillosis,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,16761984,,,,D001228,DB01167,https://pubmed.ncbi.nlm.nih.gov/16761984/,Surgical treatment of canine nasal aspergillosis by rhinotomy combined with enilconazole infusion and oral itraconazole,J Small Anim Pract 2006,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),case_series,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://pubmed.ncbi.nlm.nih.gov/16761984/,"[Evidence欄:標準犬麴菌病] Caveat: itraconazole is the oral agent of choice for disseminated canine aspergillosis, but for sinonasal disease oral monotherapy has limited efficac | 橋接:ANALOGOUS"
drug_disease_label,associations/Kdataset.csv,31(DB01167),491(D006660),itraconazole → Histoplasmosis,data-v1 (策展) → 稽核保留,"—(人工策展,原始無引用)",,,,,,D006660,DB01167,https://www.merckvetmanual.com/infectious-diseases/fungal-infections/histoplasmosis-in-animals,Histoplasmosis in Animals - Infectious Diseases - Merck Veterinary Manual,,2026-07-22,文獻稽核(agent 查 PubMed/獸醫指引),guideline,SUPPORTED,文獻稽核(pet_labels_provenance.csv),https://www.merckvetmanual.com/infectious-diseases/fungal-infections/histoplasmosis-in-animals,[Evidence欄:標準組織胞漿菌] Merck Veterinary Manual states verbatim that itraconazole (10 mg/kg q24h) is the treatment of choice for disseminated histoplasmosis in dogs and cats. | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,31(DB01167),486(D003453),itraconazole → Cryptococcosis,data-v3 (擴充),—(文獻/指引),Aust Vet J 2006 (O'Brien et al.),17092323,,,,D003453,DB01167,https://pubmed.ncbi.nlm.nih.gov/17092323/,,Aust Vet J 2006 (O'Brien et al.),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,prospective_trial,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/17092323/,[Evidence欄:PMID:17092323] First-line oral azole in long-term outcome study of 59 cats and 11 dogs with cryptococcosis; majority of cats cured (fluconazole or itraconazole). | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,312(DB00277),456(D001249),theophylline → Asthma,data-v3 (擴充),—(文獻/指引),Asthma in Cats: Management Guidelines (Today's Veterinary Practice),,,,,D001249,DB00277,https://todaysveterinarypractice.com/respiratory-medicine/asthma-in-cats-management-guidelines/,,Asthma in Cats: Management Guidelines (Today's Veterinary Practice),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,review,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://todaysveterinarypractice.com/respiratory-medicine/asthma-in-cats-management-guidelines/,[Evidence欄:Asthma in Cats: Management G] Oral methylxanthines (theophylline) are commonly used as maintenance bronchodilator therapy in feline asthma; dosing based on lean body mass. | 橋接:EQUIVALENT
drug_disease_label,associations/Kdataset.csv,319(DB00929),466(D010437),DB00929 → Peptic Ulcer,data-v3 (擴充),—(文獻/指引),JVIM 1995 (Johnston et al),7891360,,,,D010437,DB00929,https://pubmed.ncbi.nlm.nih.gov/7891360/,,JVIM 1995 (Johnston et al),2026-07-22,PubMed/獸醫指引檢索(agent);PMID 經 eutils esummary 驗證,prospective_trial,SUPPORTED,NCBI E-utilities (PMID) + PubChem/PrimeKG (DrugBank ID),https://pubmed.ncbi.nlm.nih.gov/7891360/,[Evidence欄:PMID:7891360] Prospective controlled study: misoprostol 3 ug/kg PO q8h prevented aspirin-induced gastroduodenal lesions in dogs; ACVIM consensus confirms efficacy a | 橋接:ANALOGOUS
